tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id,inbound,human_reply,intent,clean_text,clean_reply
102628,customer_102628,,2023-10-15 12:00:00,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.",102629,True,"Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR",Account Access,"Cannot sign in to my Amazon Prime Video app, it keeps saying invalid password even after reset.","Sorry for the login hassle! Please ensure your app is updated to the latest version. If it persists, DM us the device details and your account email. ^NR"
102630,customer_102630,,2023-10-15 12:00:00,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,102631,True,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV",Payment Issue,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV"
102632,customer_102632,,2023-10-15 12:00:00,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,102633,True,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB,Product Complaint,The laptop I received today has a cracked screen and doesn't power on. Terrible packaging!,We are very sorry to hear your laptop arrived damaged! Please DM us your order number so we can arrange an immediate pickup and expedited replacement. ^AB
102634,customer_102634,,2023-10-15 12:00:00,Package delivered to wrong address down the street. Driver didn't even check the house number.,102635,True,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG,Delivery Problem,Package delivered to wrong address down the street. Driver didn't even check the house number.,We apologize for the delivery error. Please DM us your order number and full delivery address so we can retrieve or replace your package immediately. ^FG
102636,customer_102636,,2023-10-15 12:00:00,How do I return an item that doesn't fit? Where do I get the return shipping label?,102637,True,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB,Return Request,How do I return an item that doesn't fit? Where do I get the return shipping label?,You can initiate a return by visiting Your Orders -> Return or Replace Items to print a prepaid label or generate a QR drop-off code. DM us if you need help! ^AB
102638,customer_102638,,2023-10-15 12:00:00,Does Amazon Prime membership include Kindle Unlimited books?,102639,True,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP",Other,Does Amazon Prime membership include Kindle Unlimited books?,"Prime includes Prime Reading (a rotating catalog of books and magazines), while Kindle Unlimited is a separate subscription with a wider catalog. DM if you have questions! ^OP"
102640,customer_102640,,2023-10-15 12:00:00,Tracking says delayed in transit since Monday. When can I expect delivery?,102641,True,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK,Order Delay,Tracking says delayed in transit since Monday. When can I expect delivery?,Sorry to hear your package is delayed in transit. Please send us a direct message with your tracking number so our logistics team can investigate. ^RK
102642,customer_102642,,2023-10-15 12:00:00,You charged me twice for my Prime membership renew! Please issue an immediate refund.,102643,True,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS,Refund Request,You charged me twice for my Prime membership renew! Please issue an immediate refund.,We're sorry for the billing discrepancy! Please send us a DM with the charge date and the last 4 digits of the card used so we can reverse the duplicate charge. ^MS
102644,customer_102644,,2023-10-15 12:00:00,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,102645,True,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK,Account Access,I am locked out of my Amazon account because the 2FA OTP is sending to my old phone number.,Account security is our top priority. Please visit amzn.to/account-recovery or send us a DM so our account verification team can assist you securely. ^PK
102646,customer_102646,,2023-10-15 12:00:00,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,102647,True,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC,Payment Issue,I tried to redeem a $50 gift card and it says code already redeemed by someone else.,We'd like to check the redemption history of this gift card. Please DM us the 16-character claim code and proof of purchase so we can investigate. ^TC
102648,customer_102648,,2023-10-15 12:00:00,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,102649,True,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN,Product Complaint,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN
102650,customer_102650,,2023-10-15 12:00:00,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,102651,True,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST,Delivery Problem,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST
